Zeitstempel: 18.9.2013 12:52:23
Signalquelle: Sample/Hold Verstärker
Modus: FM


Bemerkung: Durchlaufzeit 100s
FM
Amplitude 50mV
Richtung min-<-max
min Frequenz 1200Hz
max Frequenz 1800Hz

Frequenz in Hz	S/H-Signal in V
1730,812500	-0,639954
1730,718750	-0,662537
1730,625000	-0,628357
1730,531250	-0,626526
1730,437500	-0,648498
1730,343750	-0,624695
1730,250000	-0,631714
1730,156250	-0,606079
1730,062500	-0,611877
1729,968750	-0,658264
1729,875000	-0,632324
1729,781250	-0,637817
1729,687500	-0,636597
1729,593750	-0,630188
1729,500000	-0,640564
1729,406250	-0,606384
1729,312500	-0,621033
1729,218750	-0,619812
1729,125000	-0,657349
1729,031250	-0,656433
1728,937500	-0,653686
1728,843750	-0,653992
1728,750000	-0,615234
1728,656250	-0,668335
1728,562500	-0,637817
1728,468750	-0,649109
1728,375000	-0,649109
1728,281250	-0,631714
1728,187500	-0,653381
1728,093750	-0,670776
1728,000000	-0,667725
1727,906250	-0,655212
1727,812500	-0,632934
1727,718750	-0,639954
1727,625000	-0,634460
1727,531250	-0,634155
1727,437500	-0,683288
1727,343750	-0,640869
1727,250000	-0,659485
1727,156250	-0,628357
1727,062500	-0,632629
1726,968750	-0,644531
1726,875000	-0,612488
1726,781250	-0,649414
1726,687500	-0,648804
1726,593750	-0,673523
1726,500000	-0,635071
1726,406250	-0,618896
1726,312500	-0,643310
1726,218750	-0,643921
1726,125000	-0,631103
1726,031250	-0,637207
1725,937500	-0,628662
1725,843750	-0,627746
1725,750000	-0,640564
1725,656250	-0,658874
1725,562500	-0,640564
1725,468750	-0,646057
1725,375000	-0,646057
1725,281250	-0,645752
1725,187500	-0,636597
1725,093750	-0,654297
1725,000000	-0,650940
1724,906250	-0,629578
1724,812500	-0,645447
1724,718750	-0,660705
1724,625000	-0,645447
1724,531250	-0,645752
1724,437500	-0,636597
1724,343750	-0,600281
1724,250000	-0,649109
1724,156250	-0,661621
1724,062500	-0,663757
1723,968750	-0,622559
1723,875000	-0,609741
1723,781250	-0,647888
1723,687500	-0,646973
1723,593750	-0,639954
1723,500000	-0,616455
1723,406250	-0,603027
1723,312500	-0,629883
1723,218750	-0,629578
1723,125000	-0,643616
1723,031250	-0,625000
1722,937500	-0,675049
1722,843750	-0,672913
1722,750000	-0,584106
1722,656250	-0,654907
1722,562500	-0,633240
1722,468750	-0,656433
1722,375000	-0,657043
1722,281250	-0,635071
1722,187500	-0,646362
1722,093750	-0,614014
1722,000000	-0,610351
1721,906250	-0,660705
1721,812500	-0,609131
1721,718750	-0,676880
1721,625000	-0,667114
1721,531250	-0,667419
1721,437500	-0,654297
1721,343750	-0,655212
1721,250000	-0,652161
1721,156250	-0,644836
1721,062500	-0,644836
1720,968750	-0,632019
1720,875000	-0,643616
1720,781250	-0,641479
1720,687500	-0,641479
1720,593750	-0,669861
1720,500000	-0,649109
1720,406250	-0,617981
1720,312500	-0,608826
1720,218750	-0,602417
1720,125000	-0,623779
1720,031250	-0,646362
1719,937500	-0,645752
1719,843750	-0,645752
1719,750000	-0,646362
1719,656250	-0,655823
1719,562500	-0,668030
1719,468750	-0,614319
1719,375000	-0,613708
1719,281250	-0,644226
1719,187500	-0,643005
1719,093750	-0,622864
1719,000000	-0,620117
1718,906250	-0,645752
1718,812500	-0,636291
1718,718750	-0,653686
1718,625000	-0,661316
1718,531250	-0,659485
1718,437500	-0,626526
1718,343750	-0,650635
1718,250000	-0,635376
1718,156250	-0,634155
1718,062500	-0,636597
1717,968750	-0,654602
1717,875000	-0,632629
1717,781250	-0,657349
1717,687500	-0,655212
1717,593750	-0,646667
1717,500000	-0,620727
1717,406250	-0,621033
1717,312500	-0,610351
1717,218750	-0,613403
1717,125000	-0,648804
1717,031250	-0,615234
1716,937500	-0,657959
1716,843750	-0,659180
1716,750000	-0,650940
1716,656250	-0,664978
1716,562500	-0,639954
1716,468750	-0,629578
1716,375000	-0,632019
1716,281250	-0,639343
1716,187500	-0,636902
1716,093750	-0,625610
1716,000000	-0,625000
1715,906250	-0,661011
1715,812500	-0,630493
1715,718750	-0,622559
1715,625000	-0,604858
1715,531250	-0,604248
