Zeitstempel: 18.9.2013 15:38:44
Signalquelle: Sample/Hold Verstärker
Modus: FM


Bemerkung: Durchlaufzeit 50s
FM
Strom Helmholtz -80mA
Amplitude 45mV
Richtung min->max
min Frequenz 10000Hz
max Frequenz 10400Hz

Frequenz in Hz	S/H-Signal in V
10103,750000	-0,637817
10103,875000	-0,664368
10104,000000	-0,646667
10104,125000	-0,647583
10104,250000	-0,628052
10104,375000	-0,666809
10104,500000	-0,658569
10104,625000	-0,652466
10104,750000	-0,655517
10104,875000	-0,660705
10105,000000	-0,666199
10105,125000	-0,634155
10105,250000	-0,633850
10105,375000	-0,648804
10105,500000	-0,642700
10105,625000	-0,624390
10105,750000	-0,605469
10105,875000	-0,604553
10106,000000	-0,647583
10106,125000	-0,656738
10106,250000	-0,675354
10106,375000	-0,672302
10106,500000	-0,666809
10106,625000	-0,636597
10106,750000	-0,612488
10106,875000	-0,624695
10107,000000	-0,622559
10107,125000	-0,665283
10107,250000	-0,622253
10107,375000	-0,636597
10107,500000	-0,647278
10107,625000	-0,648193
10107,750000	-0,631714
10107,875000	-0,671387
10108,000000	-0,616455
10108,125000	-0,614624
10108,250000	-0,638122
10108,375000	-0,646973
10108,500000	-0,628357
10108,625000	-0,627441
10108,750000	-0,625000
10108,875000	-0,646667
10109,000000	-0,646667
10109,125000	-0,634155
10109,250000	-0,632019
10109,375000	-0,618896
10109,500000	-0,625000
10109,625000	-0,637817
10109,750000	-0,652771
10109,875000	-0,652771
10110,000000	-0,651855
10110,125000	-0,609741
10110,250000	-0,620117
10110,375000	-0,603943
10110,500000	-0,607910
10110,625000	-0,641785
10110,750000	-0,609436
10110,875000	-0,643310
10111,000000	-0,642700
10111,125000	-0,631409
10111,250000	-0,621338
10111,375000	-0,625000
10111,500000	-0,620422
10111,625000	-0,610046
10111,750000	-0,623169
10111,875000	-0,646362
10112,000000	-0,638428
10112,125000	-0,637512
10112,250000	-0,635376
10112,375000	-0,601196
10112,500000	-0,612183
10112,625000	-0,631409
10112,750000	-0,634460
10112,875000	-0,630188
10113,000000	-0,618286
10113,125000	-0,614624
10113,250000	-0,615234
10113,375000	-0,591125
10113,500000	-0,627136
10113,625000	-0,635376
10113,750000	-0,608215
10113,875000	-0,608826
10114,000000	-0,597534
10114,125000	-0,577087
10114,250000	-0,582886
10114,375000	-0,605163
10114,500000	-0,610046
10114,625000	-0,616150
10114,750000	-0,588684
10114,875000	-0,622864
10115,000000	-0,623474
10115,125000	-0,636902
10115,250000	-0,615539
10115,375000	-0,613403
10115,500000	-0,630798
10115,625000	-0,630798
10115,750000	-0,608520
10115,875000	-0,629272
10116,000000	-0,628357
10116,125000	-0,626526
10116,250000	-0,603943
10116,375000	-0,621338
10116,500000	-0,585327
10116,625000	-0,634766
10116,750000	-0,636597
10116,875000	-0,642090
10117,000000	-0,612793
10117,125000	-0,603332
10117,250000	-0,598450
10117,375000	-0,633850
10117,500000	-0,603332
10117,625000	-0,583496
10117,750000	-0,587158
10117,875000	-0,583801
10118,000000	-0,600281
10118,125000	-0,615539
10118,250000	-0,576477
10118,375000	-0,610351
10118,500000	-0,615234
10118,625000	-0,592346
10118,750000	-0,602722
10118,875000	-0,614319
10119,000000	-0,613098
10119,125000	-0,605469
10119,250000	-0,578613
10119,375000	-0,594177
10119,500000	-0,599365
10119,625000	-0,602722
10119,750000	-0,615845
10119,875000	-0,617371
10120,000000	-0,624390
10120,125000	-0,628662
10120,250000	-0,576782
10120,375000	-0,590820
10120,500000	-0,601196
10120,625000	-0,545044
10120,750000	-0,544128
10120,875000	-0,578308
10121,000000	-0,603027
10121,125000	-0,605163
10121,250000	-0,602722
10121,375000	-0,613403
10121,500000	-0,604248
10121,625000	-0,607300
10121,750000	-0,567627
10121,875000	-0,567322
10122,000000	-0,559082
10122,125000	-0,615539
10122,250000	-0,575561
10122,375000	-0,574341
10122,500000	-0,601807
10122,625000	-0,571899
10122,750000	-0,574341
10122,875000	-0,589905
10123,000000	-0,589600
10123,125000	-0,572815
10123,250000	-0,556641
10123,375000	-0,535583
10123,500000	-0,566711
10123,625000	-0,570373
10123,750000	-0,591431
10123,875000	-0,566101
10124,000000	-0,569458
10124,125000	-0,569458
10124,250000	-0,563049
10124,375000	-0,579224
10124,500000	-0,566101
10124,625000	-0,571899
10124,750000	-0,570679
10124,875000	-0,589294
10125,000000	-0,561829
10125,125000	-0,557556
10125,250000	-0,609436
10125,375000	-0,604553
10125,500000	-0,585937
10125,625000	-0,593567
10125,750000	-0,552978
10125,875000	-0,552673
10126,000000	-0,574036
10126,125000	-0,582275
10126,250000	-0,555115
10126,375000	-0,541992
10126,500000	-0,541687
10126,625000	-0,533142
10126,750000	-0,520630
10126,875000	-0,606995
10127,000000	-0,607300
10127,125000	-0,554504
10127,250000	-0,556641
10127,375000	-0,549316
10127,500000	-0,543823
10127,625000	-0,544128
10127,750000	-0,495300
10127,875000	-0,551453
10128,000000	-0,546875
10128,125000	-0,545349
10128,250000	-0,538940
10128,375000	-0,531616
10128,500000	-0,566101
10128,625000	-0,554504
10128,750000	-0,552978
10128,875000	-0,534058
10129,000000	-0,537720
10129,125000	-0,529785
10129,250000	-0,552368
10129,375000	-0,557251
10129,500000	-0,546265
10129,625000	-0,537109
10129,750000	-0,536194
10129,875000	-0,536194
10130,000000	-0,531006
10130,125000	-0,539246
10130,250000	-0,530395
10130,375000	-0,527649
10130,500000	-0,524597
10130,625000	-0,536804
10130,750000	-0,524292
10130,875000	-0,522461
10131,000000	-0,520630
10131,125000	-0,513306
10131,250000	-0,527954
10131,375000	-0,522156
10131,500000	-0,534973
10131,625000	-0,534058
10131,750000	-0,516357
10131,875000	-0,513916
10132,000000	-0,527038
10132,125000	-0,525207
10132,250000	-0,543213
10132,375000	-0,504761
10132,500000	-0,511780
10132,625000	-0,518494
10132,750000	-0,516357
10132,875000	-0,492554
10133,000000	-0,485535
10133,125000	-0,467529
10133,250000	-0,466614
10133,375000	-0,497742
10133,500000	-0,485229
10133,625000	-0,508728
10133,750000	-0,510864
10133,875000	-0,510559
10134,000000	-0,512390
10134,125000	-0,481262
10134,250000	-0,499878
10134,375000	-0,494690
10134,500000	-0,489197
10134,625000	-0,461426
10134,750000	-0,458984
10134,875000	-0,499267
10135,000000	-0,496826
10135,125000	-0,494690
10135,250000	-0,486755
10135,375000	-0,451050
10135,500000	-0,477600
10135,625000	-0,480347
10135,750000	-0,469360
10135,875000	-0,469971
10136,000000	-0,480347
10136,125000	-0,476074
10136,250000	-0,474853
10136,375000	-0,479126
10136,500000	-0,477905
