Zeitstempel: 18.9.2013 14:14:57
Signalquelle: Sample/Hold Verstärker
Modus: AM


Bemerkung: Durchlaufzeit 100s
FM
Frequenz 1500Hz
Richtung min<-max
min Amplitude 0.01V
max Amplitude 0.40V

Amplitude in V	S/H-Signal in V
0.325108	0.022583
0.325047	0.039673
0.324986	0.065613
0.324925	0.027466
0.324864	0.034485
0.324803	0.068054
0.324742	0.036621
0.324681	0.037232
0.324620	0.037842
0.324559	0.049133
0.324498	0.030823
0.324438	0.025025
0.324377	0.040588
0.324316	0.039063
0.324255	0.069580
0.324194	0.078735
0.324133	0.063782
0.324072	0.064087
0.324011	0.083923
0.323950	0.075073
0.323889	0.069275
0.323828	0.061340
0.323767	0.059204
0.323706	0.068054
0.323645	0.067444
0.323584	0.051880
0.323523	0.051880
0.323462	0.009461
0.323402	0.070191
0.323341	0.033264
0.323280	0.071106
0.323219	0.068359
0.323158	0.048218
0.323097	0.047608
0.323036	0.060730
0.322975	0.061646
0.322914	0.084534
0.322853	0.083618
0.322792	0.057983
0.322731	0.052185
0.322670	0.053101
0.322609	0.055847
0.322548	0.087891
0.322488	0.087891
0.322427	0.089111
0.322366	0.069885
0.322305	0.031128
0.322244	0.061035
0.322183	0.047913
0.322122	0.050049
0.322061	0.068054
0.322000	0.103150
0.321939	0.113831
0.321878	0.088196
0.321817	0.085754
0.321756	0.055542
0.321695	0.074768
0.321634	0.077210
0.321573	0.078735
0.321512	0.088196
0.321452	0.053101
0.321391	0.051880
0.321330	0.070801
0.321269	0.068054
0.321208	0.059509
0.321147	0.050354
0.321086	0.084229
0.321025	0.049439
0.320964	0.046387
0.320903	0.103150
0.320842	0.072937
0.320781	0.054321
0.320720	0.054932
0.320659	0.082703
0.320598	0.071106
0.320538	0.057373
0.320477	0.057678
0.320416	0.083008
0.320355	0.061951
0.320294	0.072022
0.320233	0.071716
0.320172	0.072632
0.320111	0.066834
0.320050	0.053406
0.319989	0.091858
0.319928	0.052490
0.319867	0.051880
0.319806	0.072937
0.319745	0.086975
0.319684	0.070801
0.319623	0.072022
0.319563	0.020752
0.319502	0.064697
0.319441	0.109253
0.319380	0.088806
0.319319	0.090637
0.319258	0.060730
0.319197	0.093079
0.319136	0.037842
0.319075	0.037537
0.319014	0.091553
0.318953	0.102844
0.318892	0.095520
0.318831	0.135803
0.318770	0.136108
0.318709	0.077820
0.318648	0.092163
0.318588	0.073242
0.318527	0.077515
0.318466	0.074768
0.318405	0.077515
0.318344	0.061646
0.318283	0.067444
0.318222	0.066528
0.318161	0.092163
0.318100	0.102844
0.318039	0.081482
0.317978	0.084229
0.317917	0.084229
0.317856	0.090942
0.317795	0.078430
0.317734	0.085144
0.317673	0.085449
0.317613	0.086060
0.317552	0.052795
0.317491	0.098572
0.317430	0.145874
0.317369	0.145874
0.317308	0.082092
0.317247	0.084534
0.317186	0.063782
0.317125	0.062866
0.317064	0.081177
0.317003	0.083313
0.316942	0.082703
0.316881	0.112915
0.316820	0.112915
0.316759	0.079956
0.316698	0.091858
0.316638	0.080872
0.316577	0.080872
0.316516	0.099487
0.316455	0.072632
0.316394	0.093689
0.316333	0.097962
0.316272	0.101624
0.316211	0.079651
0.316150	0.112915
0.316089	0.116272
0.316028	0.068665
0.315967	0.086670
0.315906	0.100403
0.315845	0.067444
0.315784	0.074463
0.315723	0.076599
0.315663	0.089111
0.315602	0.108032
0.315541	0.100098
0.315480	0.077210
0.315419	0.075989
0.315358	0.110474
0.315297	0.100403
0.315236	0.078430
0.315175	0.079346
0.315114	0.097962
0.315053	0.084229
0.314992	0.088806
0.314931	0.087586
0.314870	0.089417
0.314809	0.092163
0.314748	0.099487
0.314688	0.098267
0.314627	0.099487
0.314566	0.103455
0.314505	0.105896
0.314444	0.093994
0.314383	0.085754
0.314322	0.086365
0.314261	0.109863
0.314200	0.137329
0.314139	0.122681
0.314078	0.102539
0.314017	0.118408
0.313956	0.113831
0.313895	0.105896
0.313834	0.105896
0.313773	0.105286
0.313713	0.070496
0.313652	0.120239
0.313591	0.108948
0.313530	0.093689
0.313469	0.091858
0.313408	0.101624
0.313347	0.126648
0.313286	0.119934
0.313225	0.120239
0.313164	0.148316
0.313103	0.093384
0.313042	0.104981
0.312981	0.111084
0.312920	0.109863
0.312859	0.117798
0.312798	0.087586
0.312738	0.122986
0.312677	0.104675
0.312616	0.102234
0.312555	0.104981
0.312494	0.112305
0.312433	0.094910
0.312372	0.095520
0.312311	0.123291
0.312250	0.130005
0.312189	0.099487
0.312128	0.119629
0.312067	0.119629
0.312006	0.123291
0.311945	0.106201
0.311884	0.110779
0.311823	0.111694
0.311763	0.110779
0.311702	0.121155
0.311641	0.130310
0.311580	0.101013
0.311519	0.100403
0.311458	0.120850
0.311397	0.086670
0.311336	0.094605
0.311275	0.095215
0.311214	0.110169
0.311153	0.082092
0.311092	0.121765
0.311031	0.104675
0.310970	0.106812
0.310909	0.095825
0.310848	0.096436
0.310787	0.088806
0.310727	0.088501
0.310666	0.091248
0.310605	0.090027
0.310544	0.108337
0.310483	0.114441
0.310422	0.112305
0.310361	0.118713
0.310300	0.092774
0.310239	0.123596
0.310178	0.125122
0.310117	0.143128
0.310056	0.113220
0.309995	0.101929
0.309934	0.105591
0.309873	0.104370
0.309813	0.094605
0.309752	0.143128
0.309691	0.130920
0.309630	0.106201
0.309569	0.103760
0.309508	0.139771
0.309447	0.119019
0.309386	0.100098
0.309325	0.100098
0.309264	0.104065
0.309203	0.109253
0.309142	0.098877
0.309081	0.096436
0.309020	0.098267
0.308959	0.091248
0.308898	0.101929
0.308837	0.085754
0.308777	0.116577
0.308716	0.115662
0.308655	0.124207
0.308594	0.118103
0.308533	0.122986
0.308472	0.122376
0.308411	0.137329
0.308350	0.111694
0.308289	0.113220
0.308228	0.112000
0.308167	0.125427
0.308106	0.087891
0.308045	0.110474
0.307984	0.116272
0.307923	0.116272
0.307863	0.094910
0.307802	0.129700
0.307741	0.107117
0.307680	0.108948
0.307619	0.110779
0.307558	0.072022
0.307497	0.079041
0.307436	0.083313
0.307375	0.086060
0.307314	0.127869
0.307253	0.098267
0.307192	0.097656
0.307131	0.114136
0.307070	0.116272
0.307009	0.090332
0.306948	0.093689
0.306888	0.095215
0.306827	0.070191
0.306766	0.083008
0.306705	0.114746
0.306644	0.085449
0.306583	0.126953
0.306522	0.128479
0.306461	0.099793
0.306400	0.113831
0.306339	0.085144
0.306278	0.137940
0.306217	0.138855
0.306156	0.096130
0.306095	0.090637
0.306034	0.072632
0.305973	0.077210
0.305913	0.104675
0.305852	0.087280
0.305791	0.074463
0.305730	0.090027
0.305669	0.089722
0.305608	0.083923
0.305547	0.104981
0.305486	0.113220
0.305425	0.112610
0.305364	0.093384
0.305303	0.118103
0.305242	0.131836
0.305181	0.119934
0.305120	0.118408
0.305059	0.108032
0.304998	0.083923
0.304938	0.113525
0.304877	0.072022
0.304816	0.088806
0.304755	0.101013
0.304694	0.112000
0.304633	0.070496
0.304572	0.072327
0.304511	0.102844
0.304450	0.080566
0.304389	0.105591
0.304328	0.106201
0.304267	0.109558
0.304206	0.092774
0.304145	0.110474
0.304084	0.058289
0.304023	0.058899
0.303962	0.090027
0.303902	0.098267
0.303841	0.102539
0.303780	0.072022
0.303719	0.070496
0.303658	0.126953
0.303597	0.094910
0.303536	0.090027
0.303475	0.091553
0.303414	0.119019
0.303353	0.112915
0.303292	0.095215
0.303231	0.107727
0.303170	0.108643
0.303109	0.106201
0.303048	0.103760
0.302988	0.108643
0.302927	0.109863
0.302866	0.087891
0.302805	0.086365
0.302744	0.117493
0.302683	0.090637
0.302622	0.091858
0.302561	0.089111
0.302500	0.122070
0.302439	0.103760
0.302378	0.085144
0.302317	0.082398
0.302256	0.087586
0.302195	0.084229
0.302134	0.087891
0.302073	0.088501
0.302012	0.081787
0.301952	0.114746
0.301891	0.098877
0.301830	0.094299
0.301769	0.097046
0.301708	0.098267
0.301647	0.098267
0.301586	0.096130
0.301525	0.095825
0.301464	0.104065
0.301403	0.078125
0.301342	0.108032
0.301281	0.057678
0.301220	0.061646
0.301159	0.062256
0.301098	0.066834
0.301038	0.065918
0.300977	0.067749
0.300916	0.067749
0.300855	0.071716
0.300794	0.096741
0.300733	0.089722
0.300672	0.089722
0.300611	0.097962
0.300550	0.076904
0.300489	0.015564
0.300428	0.070191
0.300367	0.071106
0.300306	0.069275
0.300245	0.105286
0.300184	0.094605
0.300123	0.095215
0.300063	0.087891
0.300002	0.086365
0.299941	0.110779
0.299880	0.090332
0.299819	0.093384
0.299758	0.107422
0.299697	0.097046
0.299636	0.080872
0.299575	0.083008
0.299514	0.123596
0.299453	0.065003
0.299392	0.074463
0.299331	0.084839
0.299270	0.083008
0.299209	0.064697
0.299148	0.053406
0.299088	0.058289
0.299027	0.057373
0.298966	0.092774
0.298905	0.065003
0.298844	0.067749
0.298783	0.067444
0.298722	0.067139
0.298661	0.088501
0.298600	0.087280
0.298539	0.061951
0.298478	0.070191
0.298417	0.068665
0.298356	0.095520
0.298295	0.070801
0.298234	0.079346
0.298173	0.080566
0.298113	0.092774
0.298052	0.078430
0.297991	0.070191
0.297930	0.045166
0.297869	0.043640
0.297808	0.060120
0.297747	0.096436
0.297686	0.051880
0.297625	0.050964
0.297564	0.088196
0.297503	0.073853
0.297442	0.101318
0.297381	0.071411
0.297320	0.071716
0.297259	0.079651
0.297198	0.084229
0.297137	0.065003
0.297077	0.066528
0.297016	0.060425
0.296955	0.085754
0.296894	0.075989
0.296833	0.061340
0.296772	0.060730
0.296711	0.066528
0.296650	0.059204
0.296589	0.092774
0.296528	0.064392
0.296467	0.077210
0.296406	0.071106
0.296345	0.053711
0.296284	0.029907
0.296223	0.031738
0.296163	0.054321
0.296102	0.045471
0.296041	0.061951
0.295980	0.061340
0.295919	0.061035
0.295858	0.065918
0.295797	0.076294
0.295736	0.038757
0.295675	0.039978
0.295614	0.083618
0.295553	0.053101
0.295492	0.063782
0.295431	0.065308
0.295370	0.065918
0.295309	0.036621
0.295248	0.050659
0.295187	0.051880
0.295127	0.050964
0.295066	0.034790
0.295005	0.072632
0.294944	0.022888
0.294883	0.052490
0.294822	0.051880
0.294761	0.049439
0.294700	0.023804
0.294639	0.072632
0.294578	0.059509
0.294517	0.058289
0.294456	0.065308
0.294395	0.052795
0.294334	0.042725
0.294273	0.043335
0.294213	0.099487
0.294152	0.040283
0.294091	0.058594
0.294030	0.060120
0.293969	0.061035
0.293908	0.042725
0.293847	0.032044
0.293786	0.042420
0.293725	0.042420
0.293664	0.070496
0.293603	0.040283
0.293542	0.027771
0.293481	0.045471
0.293420	0.044556
0.293359	0.025940
0.293298	0.039978
0.293237	0.030212
0.293177	0.030823
0.293116	0.062256
0.293055	0.014038
0.292994	0.029907
0.292933	0.058899
0.292872	0.058594
0.292811	0.051270
0.292750	0.022583
0.292689	0.081787
0.292628	0.081787
0.292567	0.024719
0.292506	0.020447
0.292445	0.045166
0.292384	0.034180
0.292323	0.036621
0.292263	0.043030
0.292202	0.044556
0.292141	0.026245
0.292080	0.036316
0.292019	0.033264
0.291958	0.043945
0.291897	0.042725
0.291836	0.017395
0.291775	0.018005
0.291714	0.051880
0.291653	0.018921
0.291592	0.050049
0.291531	0.047913
0.291470	0.049133
0.291409	0.022278
0.291348	0.028076
0.291288	0.025330
0.291227	0.026245
0.291166	0.054016
0.291105	0.024109
0.291044	0.018311
0.290983	0.032959
0.290922	0.035706
0.290861	0.042420
0.290800	0.016785
0.290739	0.027466
0.290678	0.029907
0.290617	0.028992
0.290556	0.046692
0.290495	0.013733
0.290434	0.032349
0.290373	0.033875
0.290313	0.025025
0.290252	0.030518
0.290191	0.033569
0.290130	0.035400
0.290069	0.011597
0.290008	0.028381
0.289947	0.018616
0.289886	0.036011
0.289825	0.036926
0.289764	0.019837
0.289703	0.034485
0.289642	0.032044
0.289581	0.034790
0.289520	0.026550
0.289459	0.015259
0.289398	0.021973
0.289337	0.023499
0.289277	0.025025
0.289216	0.054627
0.289155	0.011597
0.289094	0.030212
0.289033	0.000610
0.288972	0.001221
0.288911	0.017090
0.288850	0.002441
0.288789	0.039978
0.288728	0.036926
0.288667	0.059509
0.288606	0.024414
0.288545	0.003967
0.288484	-0.000610
0.288423	0.000305
0.288363	-0.015564
0.288302	0.021668
0.288241	0.004883
0.288180	0.000916
0.288119	0.050354
0.288058	-0.002441
0.287997	0.001526
0.287936	-0.028076
0.287875	-0.028686
0.287814	0.019226
0.287753	-0.022888
0.287692	-0.022583
0.287631	0.004273
0.287570	0.005798
0.287509	0.008240
0.287448	-0.012207
0.287388	-0.018921
0.287327	-0.018310
0.287266	-0.004272
0.287205	-0.006409
0.287144	-0.016785
0.287083	0.005798
0.287022	0.005798
0.286961	-0.011902
0.286900	-0.020447
0.286839	-0.024719
0.286778	-0.026855
0.286717	-0.014648
0.286656	0.021668
0.286595	0.001831
0.286534	0.016480
0.286473	0.017700
0.286413	0.010071
0.286352	0.013123
0.286291	-0.018616
0.286230	-0.018616
0.286169	-0.043030
0.286108	0.027771
0.286047	0.016785
0.285986	-0.020752
0.285925	-0.021973
0.285864	0.011902
0.285803	0.010376
0.285742	-0.000610
0.285681	0.020447
0.285620	0.017090
0.285559	-0.007019
0.285498	-0.010681
0.285438	0.012817
0.285377	0.012817
0.285316	-0.047913
0.285255	-0.033569
0.285194	-0.039062
0.285133	-0.009155
0.285072	-0.009155
0.285011	-0.021973
0.284950	-0.016785
0.284889	-0.041809
0.284828	-0.008240
0.284767	-0.010681
0.284706	-0.030823
0.284645	-0.053100
0.284584	-0.049744
0.284523	-0.054321
0.284462	-0.009460
0.284402	-0.003052
0.284341	-0.021362
0.284280	-0.016785
0.284219	-0.017700
0.284158	-0.034180
0.284097	-0.024414
0.284036	-0.041809
0.283975	-0.042114
0.283914	-0.016174
0.283853	-0.039368
0.283792	-0.056152
0.283731	-0.055237
0.283670	-0.056457
0.283609	-0.025024
0.283548	-0.048218
0.283488	-0.037537
0.283427	-0.037231
0.283366	-0.023193
0.283305	-0.051880
0.283244	-0.048218
0.283183	-0.047913
0.283122	-0.016785
0.283061	-0.033874
0.283000	-0.026855
0.282939	-0.009460
0.282878	-0.009766
0.282817	-0.010986
0.282756	-0.055542
0.282695	-0.045776
0.282634	-0.025940
0.282573	-0.027161
0.282512	-0.053711
0.282452	-0.040893
0.282391	-0.014343
0.282330	-0.012817
0.282269	-0.024719
0.282208	-0.013428
0.282147	-0.034180
0.282086	-0.015869
0.282025	-0.013122
0.281964	-0.030517
0.281903	-0.040893
0.281842	-0.025330
0.281781	-0.038757
0.281720	-0.037231
0.281659	-0.046387
0.281598	-0.051575
0.281538	-0.036621
0.281477	-0.036621
0.281416	-0.042114
0.281355	-0.052185
0.281294	-0.075073
0.281233	-0.025024
0.281172	-0.025330
0.281111	-0.070190
0.281050	-0.029602
0.280989	-0.040893
0.280928	-0.039062
0.280867	-0.072021
0.280806	-0.102234
0.280745	-0.044250
0.280684	-0.117187
0.280623	-0.115356
0.280562	-0.048218
0.280502	-0.043945
0.280441	-0.057678
0.280380	-0.056457
0.280319	-0.037537
0.280258	-0.081177
0.280197	-0.043640
0.280136	-0.034485
0.280075	-0.037231
0.280014	-0.031738
0.279953	-0.050049
0.279892	-0.004272
0.279831	-0.002441
0.279770	-0.060120
0.279709	-0.083618
0.279648	-0.083618
0.279587	-0.058899
0.279527	-0.055542
0.279466	-0.094299
0.279405	-0.054016
0.279344	-0.097351
0.279283	-0.095520
0.279222	-0.061645
0.279161	-0.055542
0.279100	-0.070190
0.279039	-0.068054
0.278978	-0.065918
0.278917	-0.054016
0.278856	-0.073547
0.278795	-0.086059
0.278734	-0.085144
0.278673	-0.067749
0.278613	-0.057373
0.278552	-0.071106
0.278491	-0.095215
0.278430	-0.093079
0.278369	-0.068970
0.278308	-0.097351
0.278247	-0.106811
0.278186	-0.099487
0.278125	-0.100098
0.278064	-0.053406
0.278003	-0.077515
0.277942	-0.061035
0.277881	-0.059204
0.277820	-0.087891
0.277759	-0.062561
0.277698	-0.073852
0.277637	-0.079956
0.277577	-0.081787
0.277516	-0.044250
0.277455	-0.070496
0.277394	-0.089722
0.277333	-0.087891
0.277272	-0.078125
0.277211	-0.086975
0.277150	-0.031128
0.277089	-0.068054
0.277028	-0.068970
0.276967	-0.108642
0.276906	-0.077820
0.276845	-0.075073
0.276784	-0.072632
0.276723	-0.117187
0.276663	-0.126648
0.276602	-0.068664
0.276541	-0.119018
0.276480	-0.115356
0.276419	-0.085144
0.276358	-0.050659
0.276297	-0.061035
0.276236	-0.087891
0.276175	-0.088196
0.276114	-0.101318
0.276053	-0.089416
0.275992	-0.110168
0.275931	-0.109863
0.275870	-0.051269
0.275809	-0.064697
0.275748	-0.056152
0.275688	-0.075378
0.275627	-0.074768
0.275566	-0.070190
0.275505	-0.109253
0.275444	-0.111389
0.275383	-0.108642
0.275322	-0.119018
0.275261	-0.085144
0.275200	-0.103149
0.275139	-0.110779
0.275078	-0.106506
0.275017	-0.067444
0.274956	-0.093079
0.274895	-0.088501
0.274834	-0.063476
0.274773	-0.064697
0.274713	-0.092468
0.274652	-0.075073
0.274591	-0.100403
0.274530	-0.102539
0.274469	-0.103455
0.274408	-0.076294
0.274347	-0.097656
0.274286	-0.096741
0.274225	-0.096435
0.274164	-0.073547
0.274103	-0.096741
0.274042	-0.115051
0.273981	-0.111694
0.273920	-0.116577
0.273859	-0.098572
0.273798	-0.093689
0.273738	-0.065613
0.273677	-0.065918
0.273616	-0.113830
0.273555	-0.109253
0.273494	-0.096741
0.273433	-0.092773
0.273372	-0.063782
0.273311	-0.100098
0.273250	-0.110779
0.273189	-0.133057
0.273128	-0.132446
0.273067	-0.133972
0.273006	-0.112305
0.272945	-0.124512
0.272884	-0.120239
0.272823	-0.115051
0.272763	-0.100708
0.272702	-0.092163
0.272641	-0.111999
0.272580	-0.110779
0.272519	-0.117493
0.272458	-0.095215
0.272397	-0.109253
0.272336	-0.125122
0.272275	-0.115356
0.272214	-0.108032
0.272153	-0.108032
0.272092	-0.142212
0.272031	-0.137939
0.271970	-0.136719
0.271909	-0.127563
0.271848	-0.111694
0.271788	-0.162353
0.271727	-0.159607
0.271666	-0.115356
0.271605	-0.118408
0.271544	-0.096130
0.271483	-0.093689
0.271422	-0.104065
0.271361	-0.124512
0.271300	-0.065308
0.271239	-0.126038
0.271178	-0.124206
0.271117	-0.120544
0.271056	-0.175476
0.270995	-0.121765
0.270934	-0.136413
0.270873	-0.139160
0.270813	-0.090332
0.270752	-0.139160
0.270691	-0.120850
0.270630	-0.117798
0.270569	-0.112915
0.270508	-0.127258
0.270447	-0.124206
0.270386	-0.119934
0.270325	-0.119629
0.270264	-0.132751
0.270203	-0.114136
0.270142	-0.105286
0.270081	-0.104065
0.270020	-0.134277
0.269959	-0.113525
0.269898	-0.129089
0.269838	-0.153503
0.269777	-0.149841
0.269716	-0.111389
0.269655	-0.116882
0.269594	-0.111999
0.269533	-0.108032
0.269472	-0.108948
0.269411	-0.122375
0.269350	-0.157776
0.269289	-0.115662
0.269228	-0.113830
0.269167	-0.124206
0.269106	-0.143127
0.269045	-0.122375
0.268984	-0.119324
0.268923	-0.101623
0.268863	-0.059204
0.268802	-0.158081
0.268741	-0.140991
0.268680	-0.136719
0.268619	-0.113220
0.268558	-0.107727
0.268497	-0.091553
0.268436	-0.144958
0.268375	-0.147095
0.268314	-0.132141
0.268253	-0.136108
0.268192	-0.135803
0.268131	-0.135498
0.268070	-0.145264
0.268009	-0.152893
0.267948	-0.145264
0.267888	-0.132141
0.267827	-0.133362
0.267766	-0.135803
0.267705	-0.122070
0.267644	-0.116577
0.267583	-0.115967
0.267522	-0.117187
0.267461	-0.137329
0.267400	-0.133972
0.267339	-0.144043
0.267278	-0.141907
0.267217	-0.116272
0.267156	-0.117798
0.267095	-0.145264
0.267034	-0.140991
0.266973	-0.171509
0.266913	-0.111389
0.266852	-0.150146
0.266791	-0.121765
0.266730	-0.119629
0.266669	-0.125427
0.266608	-0.159302
0.266547	-0.104065
0.266486	-0.133362
0.266425	-0.135803
0.266364	-0.097961
0.266303	-0.135803
0.266242	-0.151977
0.266181	-0.150452
0.266120	-0.116272
0.266059	-0.160828
0.265998	-0.162964
0.265937	-0.131531
0.265877	-0.128479
0.265816	-0.126038
0.265755	-0.135193
0.265694	-0.212707
0.265633	-0.210571
0.265572	-0.167541
0.265511	-0.160217
0.265450	-0.151672
0.265389	-0.146789
0.265328	-0.150146
0.265267	-0.146789
0.265206	-0.120239
0.265145	-0.148621
0.265084	-0.146789
0.265023	-0.128784
0.264962	-0.140991
0.264902	-0.144348
0.264841	-0.129394
0.264780	-0.128174
0.264719	-0.133972
0.264658	-0.114441
0.264597	-0.126038
0.264536	-0.122070
0.264475	-0.127563
0.264414	-0.152283
0.264353	-0.132141
0.264292	-0.117493
0.264231	-0.112305
0.264170	-0.128784
0.264109	-0.148926
0.264048	-0.122681
0.263988	-0.164795
0.263927	-0.166321
0.263866	-0.133972
0.263805	-0.147705
0.263744	-0.123596
0.263683	-0.122375
0.263622	-0.136413
0.263561	-0.075989
0.263500	-0.109253
0.263439	-0.143127
0.263378	-0.143738
0.263317	-0.141296
0.263256	-0.150452
0.263195	-0.146179
0.263134	-0.144958
0.263073	-0.150757
0.263012	-0.147095
0.262952	-0.150452
0.262891	-0.100403
0.262830	-0.101318
0.262769	-0.105896
0.262708	-0.111389
0.262647	-0.143433
0.262586	-0.141601
0.262525	-0.186157
0.262464	-0.124817
0.262403	-0.158691
0.262342	-0.135803
0.262281	-0.132751
0.262220	-0.121155
0.262159	-0.132751
0.262098	-0.129700
0.262038	-0.126953
0.261977	-0.139160
0.261916	-0.188904
0.261855	-0.144653
0.261794	-0.149231
0.261733	-0.148926
0.261672	-0.167236
0.261611	-0.114136
0.261550	-0.114441
0.261489	-0.108032
0.261428	-0.106811
0.261367	-0.147705
0.261306	-0.161438
0.261245	-0.129700
0.261184	-0.127563
0.261123	-0.188904
0.261063	-0.136413
0.261002	-0.150452
0.260941	-0.147400
0.260880	-0.146484
0.260819	-0.128784
0.260758	-0.112610
0.260697	-0.163269
0.260636	-0.161438
0.260575	-0.139770
0.260514	-0.130920
0.260453	-0.108032
0.260392	-0.123291
0.260331	-0.122375
0.260270	-0.112610
0.260209	-0.128784
0.260148	-0.147400
0.260088	-0.155640
0.260027	-0.153809
0.259966	-0.115967
0.259905	-0.163269
0.259844	-0.155029
0.259783	-0.153503
0.259722	-0.109558
0.259661	-0.131531
0.259600	-0.130005
0.259539	-0.153198
0.259478	-0.151367
0.259417	-0.134277
0.259356	-0.102844
0.259295	-0.117187
0.259234	-0.116577
0.259173	-0.115051
0.259113	-0.155029
0.259052	-0.144958
0.258991	-0.127258
0.258930	-0.127563
0.258869	-0.179748
0.258808	-0.137024
0.258747	-0.163574
0.258686	-0.159912
0.258625	-0.141601
0.258564	-0.114136
0.258503	-0.122375
0.258442	-0.123596
0.258381	-0.122375
0.258320	-0.139770
0.258259	-0.137024
0.258198	-0.122070
0.258138	-0.135498
0.258077	-0.138550
0.258016	-0.147095
0.257955	-0.133972
0.257894	-0.117493
0.257833	-0.115356
0.257772	-0.135193
0.257711	-0.123291
0.257650	-0.163879
0.257589	-0.116272
0.257528	-0.116882
0.257467	-0.119018
0.257406	-0.135803
0.257345	-0.157776
0.257284	-0.155334
0.257223	-0.141296
0.257163	-0.112915
0.257102	-0.130005
0.257041	-0.150757
0.256980	-0.148315
0.256919	-0.102539
0.256858	-0.103149
0.256797	-0.118408
0.256736	-0.115356
0.256675	-0.145569
0.256614	-0.119324
0.256553	-0.120850
0.256492	-0.161743
0.256431	-0.164184
0.256370	-0.133667
0.256309	-0.138855
0.256248	-0.131836
0.256188	-0.112610
0.256127	-0.104065
0.256066	-0.162964
0.256005	-0.151672
0.255944	-0.107727
0.255883	-0.104370
0.255822	-0.141296
0.255761	-0.123596
0.255700	-0.129089
0.255639	-0.126038
0.255578	-0.127258
0.255517	-0.120239
0.255456	-0.151367
0.255395	-0.113830
0.255334	-0.109558
0.255273	-0.137939
0.255212	-0.111389
0.255152	-0.113220
0.255091	-0.130310
0.255030	-0.130615
0.254969	-0.129089
0.254908	-0.116272
0.254847	-0.140381
0.254786	-0.138855
0.254725	-0.129394
0.254664	-0.130615
0.254603	-0.133972
0.254542	-0.121155
0.254481	-0.120850
0.254420	-0.151977
0.254359	-0.116272
0.254298	-0.093079
0.254238	-0.091247
0.254177	-0.139770
0.254116	-0.120850
0.254055	-0.130310
0.253994	-0.144653
0.253933	-0.144043
0.253872	-0.128784
0.253811	-0.083008
0.253750	-0.103149
0.253689	-0.114746
0.253628	-0.115662
0.253567	-0.129394
0.253506	-0.115356
0.253445	-0.131836
0.253384	-0.129394
0.253323	-0.117798
0.253262	-0.124206
0.253202	-0.093994
0.253141	-0.106201
0.253080	-0.106811
0.253019	-0.126343
0.252958	-0.132751
0.252897	-0.096435
0.252836	-0.094299
0.252775	-0.133362
0.252714	-0.128479
0.252653	-0.130310
0.252592	-0.100708
0.252531	-0.100403
0.252470	-0.099182
0.252409	-0.128174
0.252348	-0.132446
0.252288	-0.129089
0.252227	-0.086670
0.252166	-0.134277
0.252105	-0.113830
0.252044	-0.101013
0.251983	-0.099182
0.251922	-0.140991
0.251861	-0.120544
0.251800	-0.123596
0.251739	-0.126038
0.251678	-0.125122
0.251617	-0.110474
0.251556	-0.072632
0.251495	-0.090332
0.251434	-0.089722
0.251373	-0.114441
0.251312	-0.090637
0.251252	-0.105896
0.251191	-0.113525
0.251130	-0.112610
0.251069	-0.137329
0.251008	-0.099182
0.250947	-0.125732
0.250886	-0.124512
0.250825	-0.120850
0.250764	-0.099182
0.250703	-0.093689
0.250642	-0.094299
0.250581	-0.091553
0.250520	-0.066833
0.250459	-0.106811
0.250398	-0.072632
0.250337	-0.071411
0.250277	-0.059814
0.250216	-0.103760
0.250155	-0.067139
0.250094	-0.099487
0.250033	-0.098572
0.249972	-0.097961
0.249911	-0.110168
0.249850	-0.131531
0.249789	-0.129089
0.249728	-0.118103
0.249667	-0.084228
0.249606	-0.117493
0.249545	-0.089111
0.249484	-0.087891
0.249423	-0.081482
0.249363	-0.111389
0.249302	-0.091553
0.249241	-0.086059
0.249180	-0.111694
0.249119	-0.114746
0.249058	-0.114746
0.248997	-0.111084
0.248936	-0.108337
0.248875	-0.112610
0.248814	-0.083618
0.248753	-0.092773
0.248692	-0.076904
0.248631	-0.076294
0.248570	-0.107422
0.248509	-0.093689
0.248448	-0.072327
0.248388	-0.073242
0.248327	-0.103149
0.248266	-0.081177
0.248205	-0.080871
0.248144	-0.090332
0.248083	-0.090332
0.248022	-0.087891
0.247961	-0.101623
0.247900	-0.083618
0.247839	-0.081787
0.247778	-0.106506
0.247717	-0.088196
0.247656	-0.137329
0.247595	-0.072937
0.247534	-0.071716
0.247473	-0.058594
0.247413	-0.075989
0.247352	-0.101318
0.247291	-0.070801
0.247230	-0.068970
0.247169	-0.082703
0.247108	-0.089416
0.247047	-0.090332
0.246986	-0.090332
0.246925	-0.097046
0.246864	-0.082397
0.246803	-0.074768
0.246742	-0.072632
0.246681	-0.070496
0.246620	-0.082703
0.246559	-0.076904
0.246498	-0.120544
0.246438	-0.116272
0.246377	-0.083008
0.246316	-0.056457
0.246255	-0.090027
0.246194	-0.039368
0.246133	-0.040893
0.246072	-0.047913
0.246011	-0.091858
0.245950	-0.086059
0.245889	-0.086059
0.245828	-0.059814
0.245767	-0.082092
0.245706	-0.075073
0.245645	-0.084839
0.245584	-0.084228
0.245523	-0.073852
0.245463	-0.035400
0.245402	-0.066223
0.245341	-0.067444
0.245280	-0.082397
0.245219	-0.072327
0.245158	-0.072632
0.245097	-0.075684
0.245036	-0.074463
0.244975	-0.026245
0.244914	-0.032349
